# x y u_computed u_exact error
0.01639344 0.01639344 1.03333326 1.03332954 0.00000373
0.03278689 0.01639344 1.05041104 1.05040358 0.00000746
0.04918033 0.01639344 1.06776153 1.06775034 0.00001119
0.06557377 0.01639344 1.08538416 1.08536923 0.00001494
0.08196721 0.01639344 1.10327810 1.10325941 0.00001868
0.09836066 0.01639344 1.12144225 1.12141981 0.00002243
0.11475410 0.01639344 1.13987525 1.13984906 0.00002619
0.13114754 0.01639344 1.15857546 1.15854552 0.00002994
0.14754098 0.01639344 1.17754095 1.17750727 0.00003368
0.16393443 0.01639344 1.19676951 1.19673208 0.00003742
0.18032787 0.01639344 1.21625858 1.21621743 0.00004114
0.19672131 0.01639344 1.23600532 1.23596047 0.00004484
0.21311475 0.01639344 1.25600654 1.25595803 0.00004851
0.22950820 0.01639344 1.27625874 1.27620660 0.00005214
0.24590164 0.01639344 1.29675805 1.29670234 0.00005570
0.26229508 0.01639344 1.31750025 1.31744105 0.00005920
0.27868852 0.01639344 1.33848078 1.33841818 0.00006260
0.29508197 0.01639344 1.35969469 1.35962880 0.00006590
0.31147541 0.01639344 1.38113666 1.38106761 0.00006906
0.32786885 0.01639344 1.40280100 1.40272894 0.00007206
0.34426230 0.01639344 1.42468161 1.42460672 0.00007489
0.36065574 0.01639344 1.44677201 1.44669451 0.00007750
0.37704918 0.01639344 1.46906532 1.46898543 0.00007988
0.39344262 0.01639344 1.49155425 1.49147224 0.00008201
0.40983607 0.01639344 1.51423111 1.51414726 0.00008385
0.42622951 0.01639344 1.53708780 1.53700242 0.00008538
0.44262295 0.01639344 1.56011581 1.56002923 0.00008658
0.45901639 0.01639344 1.58330621 1.58321877 0.00008744
0.47540984 0.01639344 1.60664966 1.60656172 0.00008794
0.49180328 0.01639344 1.63013640 1.63004832 0.00008808
0.50819672 0.01639344 1.65375625 1.65366840 0.00008785
0.52459016 0.01639344 1.67749865 1.67741139 0.00008726
0.54098361 0.01639344 1.70135257 1.70126626 0.00008631
0.55737705 0.01639344 1.72530663 1.72522160 0.00008503
0.57377049 0.01639344 1.74934899 1.74926558 0.00008342
0.59016393 0.01639344 1.77346744 1.77338594 0.00008151
0.60655738 0.01639344 1.79764936 1.79757004 0.00007932
0.62295082 0.01639344 1.82188172 1.82180484 0.00007688
0.63934426 0.01639344 1.84615112 1.84607690 0.00007423
0.65573770 0.01639344 1.87044378 1.87037240 0.00007138
0.67213115 0.01639344 1.89474552 1.89467716 0.00006836
0.68852459 0.01639344 1.91904182 1.91897661 0.00006521
0.70491803 0.01639344 1.94331781 1.94325586 0.00006195
0.72131148 0.01639344 1.96755825 1.96749965 0.00005861
0.73770492 0.01639344 1.99174760 1.99169241 0.00005519
0.75409836 0.01639344 2.01586999 2.01581825 0.00005173
0.77049180 0.01639344 2.03990924 2.03986100 0.00004824
0.78688525 0.01639344 2.06384891 2.06380418 0.00004473
0.80327869 0.01639344 2.08767227 2.08763106 0.00004122
0.81967213 0.01639344 2.11136237 2.11132467 0.00003770
0.83606557 0.01639344 2.13490200 2.13486780 0.00003420
0.85245902 0.01639344 2.15827376 2.15824304 0.00003071
0.86885246 0.01639344 2.18146005 2.18143281 0.00002724
0.88524590 0.01639344 2.20444313 2.20441933 0.00002379
0.90163934 0.01639344 2.22720508 2.22718472 0.00002036
0.91803279 0.01639344 2.24972790 2.24971096 0.00001694
0.93442623 0.01639344 2.27199348 2.27197994 0.00001354
0.95081967 0.01639344 2.29398364 2.29397349 0.00001015
0.96721311 0.01639344 2.31568017 2.31567340 0.00000677
0.98360656 0.01639344 2.33706482 2.33706143 0.00000339
1.00000000 0.01639344 2.35811938 2.35811938 0.00000000
0.00000000 0.03278689 1.03333030 1.03333030 0.00000000
0.01639344 0.03278689 1.05041644 1.05040898 0.00000746
0.03278689 0.03278689 1.06778016 1.06776523 0.00001492
0.04918033 0.03278689 1.08542110 1.08539871 0.00002240
0.06557377 0.03278689 1.10333869 1.10330881 0.00002989
0.08196721 0.03278689 1.12153208 1.12149470 0.00003738
0.09836066 0.03278689 1.14000014 1.13995526 0.00004488
0.11475410 0.03278689 1.15874150 1.15868911 0.00005239
0.13114754 0.03278689 1.17775450 1.17769460 0.00005990
0.14754098 0.03278689 1.19703716 1.19696976 0.00006739
0.16393443 0.03278689 1.21658721 1.21651233 0.00007488
0.18032787 0.03278689 1.23640208 1.23631975 0.00008233
0.19672131 0.03278689 1.25647885 1.25638911 0.00008974
0.21311475 0.03278689 1.27681429 1.27671720 0.00009709
0.22950820 0.03278689 1.29740480 1.29730045 0.00010435
0.24590164 0.03278689 1.31824646 1.31813496 0.00011150
0.26229508 0.03278689 1.33933496 1.33921645 0.00011851
0.27868852 0.03278689 1.36066563 1.36054029 0.00012534
0.29508197 0.03278689 1.38223344 1.38210149 0.00013195
0.31147541 0.03278689 1.40403295 1.40389466 0.00013829
0.32786885 0.03278689 1.42605835 1.42591402 0.00014433
0.34426230 0.03278689 1.44830341 1.44815341 0.00015000
0.36065574 0.03278689 1.47076153 1.47060627 0.00015526
0.37704918 0.03278689 1.49342569 1.49326563 0.00016005
0.39344262 0.03278689 1.51628844 1.51612412 0.00016433
0.40983607 0.03278689 1.53934195 1.53917393 0.00016803
0.42622951 0.03278689 1.56257796 1.56240685 0.00017111
0.44262295 0.03278689 1.58598779 1.58581426 0.00017353
0.45901639 0.03278689 1.60956235 1.60938709 0.00017526
0.47540984 0.03278689 1.63329213 1.63311586 0.00017627
0.49180328 0.03278689 1.65716721 1.65699066 0.00017655
0.50819672 0.03278689 1.68117724 1.68100115 0.00017609
0.52459016 0.03278689 1.70531147 1.70513657 0.00017490
0.54098361 0.03278689 1.72955872 1.72938573 0.00017299
0.55737705 0.03278689 1.75390742 1.75373702 0.00017040
0.57377049 0.03278689 1.77834556 1.77817840 0.00016716
0.59016393 0.03278689 1.80286075 1.80269744 0.00016331
0.60655738 0.03278689 1.82744018 1.82728127 0.00015891
0.62295082 0.03278689 1.85207064 1.85191663 0.00015401
0.63934426 0.03278689 1.87673854 1.87658988 0.00014866
0.65573770 0.03278689 1.90142988 1.90128695 0.00014294
0.67213115 0.03278689 1.92613031 1.92599343 0.00013688
0.68852459 0.03278689 1.95082507 1.95069452 0.00013055
0.70491803 0.03278689 1.97549907 1.97537506 0.00012401
0.72131148 0.03278689 2.00013686 2.00001957 0.00011729
0.73770492 0.03278689 2.02472264 2.02461220 0.00011044
0.75409836 0.03278689 2.04924032 2.04913681 0.00010350
0.77049180 0.03278689 2.07367345 2.07357695 0.00009651
0.78688525 0.03278689 2.09800535 2.09791587 0.00008948
0.80327869 0.03278689 2.12221901 2.12213658 0.00008244
0.81967213 0.03278689 2.14629721 2.14622181 0.00007540
0.83606557 0.03278689 2.17022246 2.17015407 0.00006839
0.85245902 0.03278689 2.19397709 2.19391567 0.00006141
0.86885246 0.03278689 2.21754320 2.21748873 0.00005447
0.88524590 0.03278689 2.24090276 2.24085519 0.00004756
0.90163934 0.03278689 2.26403756 2.26399686 0.00004069
0.91803279 0.03278689 2.28692929 2.28689543 0.00003386
0.93442623 0.03278689 2.30955954 2.30953248 0.00002706
0.95081967 0.03278689 2.33190983 2.33188955 0.00002028
0.96721311 0.03278689 2.35396164 2.35394813 0.00001352
0.98360656 0.03278689 2.37569643 2.37568967 0.00000676
1.00000000 0.03278689 2.39709568 2.39709568 0.00000000
0.00000000 0.04918033 1.05040975 1.05040975 0.00000000
0.01639344 0.04918033 1.06778191 1.06777072 0.00001119
0.03278689 0.04918033 1.08543624 1.08541385 0.00002239
0.04918033 0.04918033 1.10337238 1.10333877 0.00003361
0.06557377 0.04918033 1.12158975 1.12154491 0.00004484
0.08196721 0.04918033 1.14008746 1.14003138 0.00005609
0.09836066 0.04918033 1.15886441 1.15879707 0.00006734
0.11475410 0.04918033 1.17791918 1.17784057 0.00007861
0.13114754 0.04918033 1.19725007 1.19716019 0.00008988
0.14754098 0.04918033 1.21685508 1.21675394 0.00010114
0.16393443 0.04918033 1.23673190 1.23661952 0.00011238
0.18032787 0.04918033 1.25687790 1.25675432 0.00012358
0.19672131 0.04918033 1.27729012 1.27715540 0.00013472
0.21311475 0.04918033 1.29796526 1.29781949 0.00014577
0.22950820 0.04918033 1.31889965 1.31874295 0.00015670
0.24590164 0.04918033 1.34008929 1.33992182 0.00016747
0.26229508 0.04918033 1.36152978 1.36135176 0.00017802
0.27868852 0.04918033 1.38321637 1.38302806 0.00018832
0.29508197 0.04918033 1.40514391 1.40494563 0.00019829
0.31147541 0.04918033 1.42730687 1.42709900 0.00020786
0.32786885 0.04918033 1.44969929 1.44948231 0.00021698
0.34426230 0.04918033 1.47231485 1.47208929 0.00022556
0.36065574 0.04918033 1.49514678 1.49491326 0.00023351
0.37704918 0.04918033 1.51818792 1.51794715 0.00024077
0.39344262 0.04918033 1.54143069 1.54118345 0.00024724
0.40983607 0.04918033 1.56486709 1.56461424 0.00025285
0.42622951 0.04918033 1.58848870 1.58823117 0.00025752
0.44262295 0.04918033 1.61228667 1.61202547 0.00026120
0.45901639 0.04918033 1.63625175 1.63598792 0.00026383
0.47540984 0.04918033 1.66037426 1.66010890 0.00026536
0.49180328 0.04918033 1.68464410 1.68437831 0.00026578
0.50819672 0.04918033 1.70905075 1.70878566 0.00026509
0.52459016 0.04918033 1.73358328 1.73332001 0.00026328
0.54098361 0.04918033 1.75823035 1.75796997 0.00026038
0.55737705 0.04918033 1.78298020 1.78272375 0.00025645
0.57377049 0.04918033 1.80782065 1.80756912 0.00025153
0.59016393 0.04918033 1.83273911 1.83249342 0.00024569
0.60655738 0.04918033 1.85772260 1.85748358 0.00023902
0.62295082 0.04918033 1.88275773 1.88252614 0.00023160
0.63934426 0.04918033 1.90783070 1.90760719 0.00022351
0.65573770 0.04918033 1.93292731 1.93271247 0.00021484
0.67213115 0.04918033 1.95803300 1.95782731 0.00020569
0.68852459 0.04918033 1.98313281 1.98293667 0.00019613
0.70491803 0.04918033 2.00821141 2.00802515 0.00018625
0.72131148 0.04918033 2.03325312 2.03307700 0.00017612
0.73770492 0.04918033 2.05824191 2.05807611 0.00016580
0.75409836 0.04918033 2.08316142 2.08300608 0.00015535
0.77049180 0.04918033 2.10799499 2.10785017 0.00014481
0.78688525 0.04918033 2.13272562 2.13259139 0.00013424
0.80327869 0.04918033 2.15733608 2.15721242 0.00012365
0.81967213 0.04918033 2.18180883 2.18169575 0.00011309
0.83606557 0.04918033 2.20612613 2.20602358 0.00010256
0.85245902 0.04918033 2.23027000 2.23017793 0.00009208
0.86885246 0.04918033 2.25422226 2.25414061 0.00008165
0.88524590 0.04918033 2.27796458 2.27789329 0.00007129
0.90163934 0.04918033 2.30147844 2.30141745 0.00006099
0.91803279 0.04918033 2.32474524 2.32469450 0.00005074
0.93442623 0.04918033 2.34774625 2.34770571 0.00004054
0.95081967 0.04918033 2.37046269 2.37043231 0.00003038
0.96721311 0.04918033 2.39287573 2.39285548 0.00002025
0.98360656 0.04918033 2.41496651 2.41495638 0.00001013
1.00000000 0.04918033 2.43671620 2.43671620 0.00000000
0.00000000 0.06557377 1.06777150 1.06777150 0.00000000
0.01639344 0.06557377 1.08543435 1.08541942 0.00001492
0.03278689 0.06557377 1.10338403 1.10335417 0.00002986
0.04918033 0.06557377 1.12162019 1.12157537 0.00004482
0.06557377 0.06557377 1.14014222 1.14008242 0.00005980
0.08196721 0.06557377 1.15894924 1.15887445 0.00007480
0.09836066 0.06557377 1.17804012 1.17795031 0.00008981
0.11475410 0.06557377 1.19741342 1.19730857 0.00010485
0.13114754 0.06557377 1.21706740 1.21694751 0.00011989
0.14754098 0.06557377 1.23700005 1.23686512 0.00013493
0.16393443 0.06557377 1.25720899 1.25705905 0.00014994
0.18032787 0.06557377 1.27769157 1.27752665 0.00016491
0.19672131 0.06557377 1.29844475 1.29826493 0.00017981
0.21311475 0.06557377 1.31946516 1.31927056 0.00019460
0.22950820 0.06557377 1.34074910 1.34053986 0.00020924
0.24590164 0.06557377 1.36229245 1.36206879 0.00022366
0.26229508 0.06557377 1.38409075 1.38385293 0.00023782
0.27868852 0.06557377 1.40613915 1.40588751 0.00025164
0.29508197 0.06557377 1.42843238 1.42816735 0.00026504
0.31147541 0.06557377 1.45096481 1.45068688 0.00027792
0.32786885 0.06557377 1.47373036 1.47344016 0.00029020
0.34426230 0.06557377 1.49672255 1.49642079 0.00030176
0.36065574 0.06557377 1.51993451 1.51962202 0.00031250
0.37704918 0.06557377 1.54335892 1.54303662 0.00032229
0.39344262 0.06557377 1.56698803 1.56665698 0.00033104
0.40983607 0.06557377 1.59081368 1.59047505 0.00033863
0.42622951 0.06557377 1.61482730 1.61448234 0.00034496
0.44262295 0.06557377 1.63901986 1.63866992 0.00034995
0.45901639 0.06557377 1.66338194 1.66302844 0.00035351
0.47540984 0.06557377 1.68790369 1.68754809 0.00035559
0.49180328 0.06557377 1.71257481 1.71221865 0.00035617
0.50819672 0.06557377 1.73738464 1.73702942 0.00035522
0.52459016 0.06557377 1.76232204 1.76196928 0.00035276
0.54098361 0.06557377 1.78737551 1.78702667 0.00034884
0.55737705 0.06557377 1.81253310 1.81218960 0.00034350
0.57377049 0.06557377 1.83778246 1.83744562 0.00033684
0.59016393 0.06557377 1.86311082 1.86278188 0.00032894
0.60655738 0.06557377 1.88850501 1.88818510 0.00031991
0.62295082 0.06557377 1.91395144 1.91364157 0.00030987
0.63934426 0.06557377 1.93943612 1.93913718 0.00029894
0.65573770 0.06557377 1.96494466 1.96465741 0.00028725
0.67213115 0.06557377 1.99046228 1.99018736 0.00027492
0.68852459 0.06557377 2.01597380 2.01571174 0.00026205
0.70491803 0.06557377 2.04146367 2.04121490 0.00024877
0.72131148 0.06557377 2.06691597 2.06668082 0.00023515
0.73770492 0.06557377 2.09231443 2.09209313 0.00022130
0.75409836 0.06557377 2.11764244 2.11743515 0.00020729
0.77049180 0.06557377 2.14288306 2.14268989 0.00019317
0.78688525 0.06557377 2.16801905 2.16784003 0.00017902
0.80327869 0.06557377 2.19303288 2.19286802 0.00016486
0.81967213 0.06557377 2.21790676 2.21775602 0.00015074
0.83606557 0.06557377 2.24262262 2.24248595 0.00013667
0.85245902 0.06557377 2.26716222 2.26703954 0.00012268
0.86885246 0.06557377 2.29150707 2.29139829 0.00010877
0.88524590 0.06557377 2.31563852 2.31554356 0.00009495
0.90163934 0.06557377 2.33953777 2.33945655 0.00008122
0.91803279 0.06557377 2.36318590 2.36311833 0.00006756
0.93442623 0.06557377 2.38656386 2.38650989 0.00005398
0.95081967 0.06557377 2.40965257 2.40961213 0.00004044
0.96721311 0.06557377 2.43243287 2.43240592 0.00002695
0.98360656 0.06557377 2.45488559 2.45487212 0.00001347
1.00000000 0.06557377 2.47699159 2.47699159 0.00000000
0.00000000 0.08196721 1.08542022 1.08542022 0.00000000
0.01639344 0.08196721 1.10337849 1.10335984 0.00001865
0.03278689 0.08196721 1.12162834 1.12159101 0.00003733
0.04918033 0.08196721 1.14016941 1.14011338 0.00005602
0.06557377 0.08196721 1.15900108 1.15892633 0.00007475
0.08196721 0.08196721 1.17812247 1.17802896 0.00009350
0.09836066 0.08196721 1.19753240 1.19742012 0.00011229
0.11475410 0.08196721 1.21722944 1.21709835 0.00013110
0.13114754 0.08196721 1.23721182 1.23706189 0.00014992
0.14754098 0.08196721 1.25747746 1.25730871 0.00016875
0.16393443 0.08196721 1.27802399 1.27783642 0.00018757
0.18032787 0.08196721 1.29884866 1.29864232 0.00020634
0.19672131 0.08196721 1.31994841 1.31972337 0.00022503
0.21311475 0.08196721 1.34131980 1.34107620 0.00024360
0.22950820 0.08196721 1.36295904 1.36269704 0.00026200
0.24590164 0.08196721 1.38486197 1.38458181 0.00028015
0.26229508 0.08196721 1.40702400 1.40672602 0.00029799
0.27868852 0.08196721 1.42944021 1.42912479 0.00031541
0.29508197 0.08196721 1.45210521 1.45177288 0.00033233
0.31147541 0.08196721 1.47501325 1.47466464 0.00034862
0.32786885 0.08196721 1.49815815 1.49779399 0.00036416
0.34426230 0.08196721 1.52153328 1.52115446 0.00037881
0.36065574 0.08196721 1.54513161 1.54473917 0.00039244
0.37704918 0.08196721 1.56894568 1.56854078 0.00040490
0.39344262 0.08196721 1.59296759 1.59255156 0.00041603
0.40983607 0.08196721 1.61718900 1.61676330 0.00042570
0.42622951 0.08196721 1.64160117 1.64116739 0.00043378
0.44262295 0.08196721 1.66619490 1.66575476 0.00044014
0.45901639 0.08196721 1.69096058 1.69051589 0.00044469
0.47540984 0.08196721 1.71588818 1.71544082 0.00044736
0.49180328 0.08196721 1.74096724 1.74051914 0.00044809
0.50819672 0.08196721 1.76618688 1.76574000 0.00044688
0.52459016 0.08196721 1.79153583 1.79109208 0.00044375
0.54098361 0.08196721 1.81700237 1.81656364 0.00043873
0.55737705 0.08196721 1.84257438 1.84214247 0.00043192
0.57377049 0.08196721 1.86823934 1.86781594 0.00042341
0.59016393 0.08196721 1.89398430 1.89357097 0.00041333
0.60655738 0.08196721 1.91979589 1.91939406 0.00040183
0.62295082 0.08196721 1.94566035 1.94527129 0.00038905
0.63934426 0.08196721 1.97156347 1.97118831 0.00037517
0.65573770 0.08196721 1.99749068 1.99713035 0.00036033
0.67213115 0.08196721 2.02342697 2.02308228 0.00034470
0.68852459 0.08196721 2.04935696 2.04902854 0.00032841
0.70491803 0.08196721 2.07526485 2.07495323 0.00031162
0.72131148 0.08196721 2.10113449 2.10084006 0.00029444
0.73770492 0.08196721 2.12694938 2.12667240 0.00027698
0.75409836 0.08196721 2.15269262 2.15243329 0.00025933
0.77049180 0.08196721 2.17834704 2.17810545 0.00024159
0.78688525 0.08196721 2.20389510 2.20367129 0.00022381
0.80327869 0.08196721 2.22931900 2.22911296 0.00020604
0.81967213 0.08196721 2.25460065 2.25441231 0.00018834
0.83606557 0.08196721 2.27972172 2.27955100 0.00017072
0.85245902 0.08196721 2.30466362 2.30451042 0.00015320
0.86885246 0.08196721 2.32940760 2.32927179 0.00013581
0.88524590 0.08196721 2.35393468 2.35381615 0.00011853
0.90163934 0.08196721 2.37822575 2.37812438 0.00010137
0.91803279 0.08196721 2.40226157 2.40217726 0.00008431
0.93442623 0.08196721 2.42602279 2.42595544 0.00006735
0.95081967 0.08196721 2.44948998 2.44943953 0.00005045
0.96721311 0.08196721 2.47264368 2.47261007 0.00003361
0.98360656 0.08196721 2.49546440 2.49544760 0.00001681
1.00000000 0.08196721 2.51793268 2.51793268 0.00000000
0.00000000 0.09836066 1.10336065 1.10336065 0.00000000
0.01639344 0.09836066 1.12161916 1.12159678 0.00002238
0.03278689 0.09836066 1.14017407 1.14012929 0.00004478
0.04918033 0.09836066 1.15902502 1.15895781 0.00006721
0.06557377 0.09836066 1.17817139 1.17808171 0.00008968
0.08196721 0.09836066 1.19761227 1.19750008 0.00011219
0.09836066 0.09836066 1.21734649 1.21721174 0.00013475
0.11475410 0.09836066 1.23737256 1.23721522 0.00015734
0.13114754 0.09836066 1.25768871 1.25750874 0.00017997
0.14754098 0.09836066 1.27829282 1.27809020 0.00020262
0.16393443 0.09836066 1.29918246 1.29895720 0.00022526
0.18032787 0.09836066 1.32035486 1.32010700 0.00024786
0.19672131 0.09836066 1.34180689 1.34153649 0.00027040
0.21311475 0.09836066 1.36353505 1.36324224 0.00029281
0.22950820 0.09836066 1.38553548 1.38522045 0.00031503
0.24590164 0.09836066 1.40780393 1.40746694 0.00033699
0.26229508 0.09836066 1.43033575 1.42997716 0.00035858
0.27868852 0.09836066 1.45312588 1.45274616 0.00037972
0.29508197 0.09836066 1.47616885 1.47576859 0.00040027
0.31147541 0.09836066 1.49945880 1.49903871 0.00042009
0.32786885 0.09836066 1.52298938 1.52255036 0.00043903
0.34426230 0.09836066 1.54675386 1.54629695 0.00045692
0.36065574 0.09836066 1.57074506 1.57027147 0.00047359
0.37704918 0.09836066 1.59495534 1.59446649 0.00048884
0.39344262 0.09836066 1.61937664 1.61887413 0.00050251
0.40983607 0.09836066 1.64400045 1.64348606 0.00051440
0.42622951 0.09836066 1.66881785 1.66829351 0.00052434
0.44262295 0.09836066 1.69381945 1.69328727 0.00053218
0.45901639 0.09836066 1.71899546 1.71845767 0.00053779
0.47540984 0.09836066 1.74433566 1.74379457 0.00054108
0.49180328 0.09836066 1.76982940 1.76928741 0.00054199
0.50819672 0.09836066 1.79546563 1.79492513 0.00054050
0.52459016 0.09836066 1.82123287 1.82069624 0.00053663
0.54098361 0.09836066 1.84711925 1.84658880 0.00053045
0.55737705 0.09836066 1.87311246 1.87259041 0.00052205
0.57377049 0.09836066 1.89919980 1.89868823 0.00051157
0.59016393 0.09836066 1.92536813 1.92486896 0.00049917
0.60655738 0.09836066 1.95160391 1.95111887 0.00048504
0.62295082 0.09836066 1.97789318 1.97742381 0.00046937
0.63934426 0.09836066 2.00422156 2.00376919 0.00045237
0.65573770 0.09836066 2.03057425 2.03014003 0.00043423
0.67213115 0.09836066 2.05693604 2.05652090 0.00041514
0.68852459 0.09836066 2.08329132 2.08289602 0.00039530
0.70491803 0.09836066 2.10962408 2.10924920 0.00037488
0.72131148 0.09836066 2.13591792 2.13556390 0.00035401
0.73770492 0.09836066 2.16215606 2.16182322 0.00033285
0.75409836 0.09836066 2.18832139 2.18800990 0.00031149
0.77049180 0.09836066 2.21439643 2.21410638 0.00029005
0.78688525 0.09836066 2.24036337 2.24009479 0.00026859
0.80327869 0.09836066 2.26620414 2.26595697 0.00024717
0.81967213 0.09836066 2.29190034 2.29167449 0.00022585
0.83606557 0.09836066 2.31743334 2.31722868 0.00020466
0.85245902 0.09836066 2.34278425 2.34260064 0.00018361
0.86885246 0.09836066 2.36793400 2.36777128 0.00016272
0.88524590 0.09836066 2.39286331 2.39272132 0.00014199
0.90163934 0.09836066 2.41755274 2.41743134 0.00012140
0.91803279 0.09836066 2.44198273 2.44188177 0.00010096
0.93442623 0.09836066 2.46613360 2.46605297 0.00008063
0.95081967 0.09836066 2.48998561 2.48992522 0.00006040
0.96721311 0.09836066 2.51351897 2.51347873 0.00004024
0.98360656 0.09836066 2.53671385 2.53669374 0.00002011
1.00000000 0.09836066 2.55955046 2.55955046 0.00000000
0.00000000 0.11475410 1.12159760 1.12159760 0.00000000
0.01639344 0.11475410 1.14016125 1.14013515 0.00002610
0.03278689 0.11475410 1.15902620 1.15897398 0.00005222
0.04918033 0.11475410 1.17819209 1.17811370 0.00007838
0.06557377 0.11475410 1.19765829 1.19755369 0.00010459
0.08196721 0.11475410 1.21742388 1.21729302 0.00013086
0.09836066 0.11475410 1.23748768 1.23733049 0.00015719
0.11475410 0.11475410 1.25784817 1.25766460 0.00018358
0.13114754 0.11475410 1.27850356 1.27829354 0.00021002
0.14754098 0.11475410 1.29945168 1.29921518 0.00023650
0.16393443 0.11475410 1.32069009 1.32042709 0.00026300
0.18032787 0.11475410 1.34221594 1.34192645 0.00028948
0.19672131 0.11475410 1.36402606 1.36371015 0.00031591
0.21311475 0.11475410 1.38611689 1.38577466 0.00034222
0.22950820 0.11475410 1.40848449 1.40811614 0.00036835
0.24590164 0.11475410 1.43112453 1.43073034 0.00039420
0.26229508 0.11475410 1.45403228 1.45361261 0.00041967
0.27868852 0.11475410 1.47720259 1.47675795 0.00044464
0.29508197 0.11475410 1.50062986 1.50016091 0.00046896
0.31147541 0.11475410 1.52430811 1.52381565 0.00049246
0.32786885 0.11475410 1.54823088 1.54771591 0.00051497
0.34426230 0.11475410 1.57239127 1.57185500 0.00053628
0.36065574 0.11475410 1.59678195 1.59622579 0.00055617
0.37704918 0.11475410 1.62139513 1.62082071 0.00057442
0.39344262 0.11475410 1.64622256 1.64563177 0.00059079
0.40983607 0.11475410 1.67125556 1.67065050 0.00060506
0.42622951 0.11475410 1.69648501 1.69586799 0.00061702
0.44262295 0.11475410 1.72190133 1.72127486 0.00062647
0.45901639 0.11475410 1.74749453 1.74686129 0.00063324
0.47540984 0.11475410 1.77325419 1.77261697 0.00063722
0.49180328 0.11475410 1.79916949 1.79853117 0.00063832
