# x y u_computed u_exact error
0.68627451 0.00000000 1.88449429 1.88449429 0.00000000
0.70588235 0.00000000 1.91306293 1.91306293 0.00000000
0.72549020 0.00000000 1.94158039 1.94158039 0.00000000
0.74509804 0.00000000 1.97002035 1.97002035 0.00000000
0.76470588 0.00000000 1.99835591 1.99835591 0.00000000
0.78431373 0.00000000 2.02655955 2.02655955 0.00000000
0.80392157 0.00000000 2.05460322 2.05460322 0.00000000
0.82352941 0.00000000 2.08245838 2.08245838 0.00000000
0.84313725 0.00000000 2.11009602 2.11009602 0.00000000
0.86274510 0.00000000 2.13748672 2.13748672 0.00000000
0.88235294 0.00000000 2.16460073 2.16460073 0.00000000
0.90196078 0.00000000 2.19140797 2.19140797 0.00000000
0.92156863 0.00000000 2.21787814 2.21787814 0.00000000
0.94117647 0.00000000 2.24398075 2.24398075 0.00000000
0.96078431 0.00000000 2.26968518 2.26968518 0.00000000
0.98039216 0.00000000 2.29496076 2.29496076 0.00000000
1.00000000 0.00000000 2.31977682 2.31977682 0.00000000
0.00000000 0.01960784 1.01980134 1.01980134 0.00000000
0.01960784 0.01960784 1.03589108 1.03999347 0.00410239
0.03921569 0.01960784 1.05237303 1.06057740 0.00820437
0.05882353 0.01960784 1.06924708 1.08155244 0.01230536
0.07843137 0.01960784 1.08651307 1.10291738 0.01640431
0.09803922 0.01960784 1.10417099 1.12467047 0.02049948
0.11764706 0.01960784 1.12222118 1.14680946 0.02458828
0.13725490 0.01960784 1.14066451 1.16933147 0.02866696
0.15686275 0.01960784 1.15950265 1.19223308 0.03273043
0.17647059 0.01960784 1.17873826 1.21551022 0.03677196
0.19607843 0.01960784 1.19837527 1.23915817 0.04078291
0.21568627 0.01960784 1.21841915 1.26317159 0.04475244
0.23529412 0.01960784 1.23887720 1.28754442 0.04866722
0.25490196 0.01960784 1.25975876 1.31226989 0.05251113
0.27450980 0.01960784 1.28107536 1.33734054 0.05626518
0.29411765 0.01960784 1.30284059 1.36274813 0.05990754
0.31372549 0.01960784 1.32506969 1.38848367 0.06341397
0.33333333 0.01960784 1.34777881 1.41453738 0.06675857
0.35294118 0.01960784 1.37098384 1.44089871 0.06991487
0.37254902 0.01960784 1.39469910 1.46755627 0.07285718
0.39215686 0.01960784 1.41893587 1.49449787 0.07556200
0.41176471 0.01960784 1.44370120 1.52171045 0.07800925
0.43137255 0.01960784 1.46899723 1.54918015 0.08018292
0.45098039 0.01960784 1.49482170 1.57689222 0.08207052
0.47058824 0.01960784 1.52116994 1.60483108 0.08366113
0.49019608 0.01960784 1.54803775 1.63298026 0.08494252
0.50980392 0.01960784 1.57542393 1.66132247 0.08589854
0.52941176 0.01960784 1.60333146 1.68983952 0.08650806
0.54901961 0.01960784 1.63176670 1.71851237 0.08674567
0.56862745 0.01960784 1.66073676 1.74732113 0.08658437
0.58823529 0.01960784 1.69024546 1.77624509 0.08599962
0.60784314 0.01960784 1.72028920 1.80526267 0.08497347
0.62745098 0.01960784 1.75085406 1.83435150 0.08349744
0.64705882 0.01960784 1.78191479 1.86348839 0.08157360
0.66666667 0.01960784 1.81343543 1.89264940 0.07921397
0.68627451 0.01960784 1.84537076 1.92180980 0.07643904
0.70588235 0.01960784 1.87766834 1.95094414 0.07327580
0.72549020 0.01960784 1.91027068 1.98002628 0.06975560
0.74509804 0.01960784 1.94311727 2.00902940 0.06591212
0.76470588 0.01960784 1.97614630 2.03792603 0.06177973
0.78431373 0.01960784 2.00929597 2.06668814 0.05739217
0.80392157 0.01960784 2.04250537 2.09528712 0.05278175
0.82352941 0.01960784 2.07571504 2.12369385 0.04797881
0.84313725 0.01960784 2.10886726 2.15187875 0.04301148
0.86274510 0.01960784 2.14190625 2.17981182 0.03790557
0.88235294 0.01960784 2.17477817 2.20746272 0.03268455
0.90196078 0.01960784 2.20743113 2.23480078 0.02736965
0.92156863 0.01960784 2.23981505 2.26179510 0.02198005
0.94117647 0.01960784 2.27188151 2.28841458 0.01653307
0.96078431 0.01960784 2.30358349 2.31462799 0.01104450
0.98039216 0.01960784 2.33487517 2.34040406 0.00552889
1.00000000 0.01960784 2.36571151 2.36571151 0.00000000
0.00000000 0.03921569 1.03999477 1.03999477 0.00000000
0.01960784 0.03921569 1.05238159 1.06058673 0.00820514
0.03921569 0.03921569 1.06516854 1.08157826 0.01640972
0.05882353 0.03921569 1.07835588 1.10296863 0.02461275
0.07843137 0.03921569 1.09194427 1.12475662 0.03281235
0.09803922 0.03921569 1.10593515 1.14694046 0.04100531
0.11764706 0.03921569 1.12033118 1.16951782 0.04918664
0.13725490 0.03921569 1.13513670 1.19248580 0.05734910
0.15686275 0.03921569 1.15035813 1.21584089 0.06548276
0.17647059 0.03921569 1.16600450 1.23957895 0.07357445
0.19607843 0.03921569 1.18208798 1.26369517 0.08160719
0.21568627 0.03921569 1.19862448 1.28818408 0.08955961
0.23529412 0.03921569 1.21563426 1.31303952 0.09740526
0.25490196 0.03921569 1.23314251 1.33825460 0.10511209
0.27450980 0.03921569 1.25117968 1.36382167 0.11264200
0.29411765 0.03921569 1.26978141 1.38973237 0.11995096
0.31372549 0.03921569 1.28898778 1.41597750 0.12698973
0.33333333 0.03921569 1.30884172 1.44254712 0.13370539
0.35294118 0.03921569 1.32938676 1.46943044 0.14004368
0.37254902 0.03921569 1.35066406 1.49661585 0.14595179
0.39215686 0.03921569 1.37270942 1.52409092 0.15138151
0.41176471 0.03921569 1.39555032 1.55184236 0.15629204
0.43137255 0.03921569 1.41920413 1.57985599 0.16065186
0.45098039 0.03921569 1.44367883 1.60811680 0.16443797
0.47058824 0.03921569 1.46897744 1.63660888 0.16763144
0.49019608 0.03921569 1.49510512 1.66531546 0.17021034
0.50980392 0.03921569 1.52207534 1.69421888 0.17214354
0.52941176 0.03921569 1.54991263 1.72330060 0.17338798
0.54901961 0.03921569 1.57865103 1.75254121 0.17389018
0.56862745 0.03921569 1.60832828 1.78192043 0.17359215
0.58823529 0.03921569 1.63897651 1.81141712 0.17244061
0.60784314 0.03921569 1.67061254 1.84100929 0.17039675
0.62745098 0.03921569 1.70323146 1.87067411 0.16744265
0.64705882 0.03921569 1.73680500 1.90038796 0.16358296
0.66666667 0.03921569 1.77128319 1.93012639 0.15884321
0.68627451 0.03921569 1.80659785 1.95986421 0.15326636
0.70588235 0.03921569 1.84266692 1.98957545 0.14690853
0.72549020 0.03921569 1.87939902 2.01923345 0.13983444
0.74509804 0.03921569 1.91669773 2.04881087 0.13211314
0.76470588 0.03921569 1.95446509 2.07827970 0.12381461
0.78431373 0.03921569 1.99260415 2.10761134 0.11500719
0.80392157 0.03921569 2.03102062 2.13677661 0.10575599
0.82352941 0.03921569 2.06962384 2.16574583 0.09612199
0.84313725 0.03921569 2.10832727 2.19448883 0.08616155
0.86274510 0.03921569 2.14704875 2.22297502 0.07592626
0.88235294 0.03921569 2.18571046 2.25117344 0.06546298
0.90196078 0.03921569 2.22423882 2.27905283 0.05481401
0.92156863 0.03921569 2.26256419 2.30658167 0.04401749
0.94117647 0.03921569 2.30062049 2.33372825 0.03310776
0.96078431 0.03921569 2.33834467 2.36046072 0.02211605
0.98039216 0.03921569 2.37567609 2.38674720 0.01107111
1.00000000 0.03921569 2.41255577 2.41255577 0.00000000
0.00000000 0.05882353 1.06058806 1.06058806 0.00000000
0.01960784 0.05882353 1.06927933 1.08158777 0.01230843
0.03921569 0.05882353 1.07837837 1.10299495 0.02461658
0.05882353 0.05882353 1.08788536 1.12480888 0.03692353
0.07843137 0.05882353 1.09780131 1.14702830 0.04922700
0.09803922 0.05882353 1.10812868 1.16965141 0.06152273
0.11764706 0.05882353 1.11887202 1.19267584 0.07380382
0.13725490 0.05882353 1.13003861 1.21609862 0.08606001
0.15686275 0.05882353 1.14163913 1.23991617 0.09827704
0.17647059 0.05882353 1.15368843 1.26412427 0.11043584
0.19607843 0.05882353 1.16620627 1.28871802 0.12251175
0.21568627 0.05882353 1.17921837 1.31369185 0.13447348
0.23529412 0.05882353 1.19275737 1.33903946 0.14628209
0.25490196 0.05882353 1.20686391 1.36475383 0.15788992
0.27450980 0.05882353 1.22158746 1.39082717 0.16923971
0.29411765 0.05882353 1.23698642 1.41725093 0.18026451
0.31372549 0.05882353 1.25312722 1.44401575 0.19088854
0.33333333 0.05882353 1.27008193 1.47111148 0.20102955
0.35294118 0.05882353 1.28792452 1.49852713 0.21060261
0.37254902 0.05882353 1.30672610 1.52625085 0.21952475
0.39215686 0.05882353 1.32654981 1.55426997 0.22772015
0.41176471 0.05882353 1.34744543 1.58257091 0.23512549
0.43137255 0.05882353 1.36944481 1.61113925 0.24169444
0.45098039 0.05882353 1.39256166 1.63995966 0.24739801
0.47058824 0.05882353 1.41679965 1.66901593 0.25221628
0.49019608 0.05882353 1.44216712 1.69829094 0.25612382
0.50980392 0.05882353 1.46868943 1.72776668 0.25907726
0.52941176 0.05882353 1.49641419 1.75742426 0.26101007
0.54901961 0.05882353 1.52540900 1.78724388 0.26183488
0.56862745 0.05882353 1.55575144 1.81720484 0.26145340
0.58823529 0.05882353 1.58751174 1.84728560 0.25977387
0.60784314 0.05882353 1.62073350 1.87746374 0.25673023
0.62745098 0.05882353 1.65542256 1.90771597 0.25229341
0.64705882 0.05882353 1.69154585 1.93801819 0.24647233
0.66666667 0.05882353 1.72903599 1.96834548 0.23930950
0.68627451 0.05882353 1.76779752 1.99867214 0.23087463
0.70588235 0.05882353 1.80771420 2.02897171 0.22125750
0.72549020 0.05882353 1.84865654 2.05921698 0.21056044
0.74509804 0.05882353 1.89048870 2.08938007 0.19889137
0.76470588 0.05882353 1.93307407 2.11943242 0.18635836
0.78431373 0.05882353 1.97627891 2.14934486 0.17306596
0.80392157 0.05882353 2.01997462 2.17908765 0.15911303
0.82352941 0.05882353 2.06403888 2.20863050 0.14459161
0.84313725 0.05882353 2.10835618 2.23794265 0.12958647
0.86274510 0.05882353 2.15281795 2.26699290 0.11417495
0.88235294 0.05882353 2.19732260 2.29574969 0.09842709
0.90196078 0.05882353 2.24177517 2.32418113 0.08240596
0.92156863 0.05882353 2.28608694 2.35225508 0.06616814
0.94117647 0.05882353 2.33017474 2.37993920 0.04976446
0.96078431 0.05882353 2.37396014 2.40720101 0.03324087
0.98039216 0.05882353 2.41736846 2.43400799 0.01663953
1.00000000 0.05882353 2.46032761 2.46032761 0.00000000
0.00000000 0.07843137 1.08158913 1.08158913 0.00000000
0.01960784 0.07843137 1.08659267 1.10300465 0.01641198
0.03921569 0.07843137 1.09201110 1.12483573 0.03282463
0.05882353 0.07843137 1.09784386 1.14708161 0.04923774
0.07843137 0.07843137 1.10409166 1.16974100 0.06564934
0.09803922 0.07843137 1.11075731 1.19281208 0.08205477
0.11764706 0.07843137 1.11784655 1.21629242 0.09844586
0.13725490 0.07843137 1.12536895 1.24017900 0.11481005
0.15686275 0.07843137 1.13333868 1.26446817 0.13112949
0.17647059 0.07843137 1.14177553 1.28915562 0.14738009
0.19607843 0.07843137 1.15070593 1.31423637 0.16353044
0.21568627 0.07843137 1.16016428 1.33970471 0.17954043
0.23529412 0.07843137 1.17019457 1.36555424 0.19535967
0.25490196 0.07843137 1.18085206 1.39177778 0.21092572
0.27450980 0.07843137 1.19220504 1.41836741 0.22616237
0.29411765 0.07843137 1.20433560 1.44531440 0.24097879
0.31372549 0.07843137 1.21733890 1.47260920 0.25527030
0.33333333 0.07843137 1.23131985 1.50024146 0.26892161
0.35294118 0.07843137 1.24638757 1.52819997 0.28181240
0.37254902 0.07843137 1.26264827 1.55647266 0.29382439
0.39215686 0.07843137 1.28019778 1.58504659 0.30484882
0.41176471 0.07843137 1.29911268 1.61390794 0.31479525
0.43137255 0.07843137 1.31943960 1.64304197 0.32360237
0.45098039 0.07843137 1.34118978 1.67243306 0.33124328
0.47058824 0.07843137 1.36435290 1.70206468 0.33771178
0.49019608 0.07843137 1.38892803 1.73191937 0.34299134
0.50980392 0.07843137 1.41494724 1.76197878 0.34703154
0.52941176 0.07843137 1.44248350 1.79222362 0.34974012
0.54901961 0.07843137 1.47164789 1.82263370 0.35098581
0.56862745 0.07843137 1.50257527 1.85318793 0.35061266
0.58823529 0.07843137 1.53539316 1.88386433 0.34847117
0.60784314 0.07843137 1.57018317 1.91464003 0.34445686
0.62745098 0.07843137 1.60696292 1.94549130 0.33852838
0.64705882 0.07843137 1.64569012 1.97639354 0.33070342
0.66666667 0.07843137 1.68627358 2.00732136 0.32104778
0.68627451 0.07843137 1.72858342 2.03824853 0.30966511
0.70588235 0.07843137 1.77246169 2.06914807 0.29668638
0.72549020 0.07843137 1.81773380 2.09999223 0.28225843
0.74509804 0.07843137 1.86421909 2.13075259 0.26653350
0.76470588 0.07843137 1.91173856 2.16140002 0.24966147
0.78431373 0.07843137 1.96011953 2.19190477 0.23178525
0.80392157 0.07843137 2.00919796 2.22223651 0.21303854
0.82352941 0.07843137 2.05881939 2.25236434 0.19354495
0.84313725 0.07843137 2.10883914 2.28225691 0.17341776
0.86274510 0.07843137 2.15912243 2.31188240 0.15275996
0.88235294 0.07843137 2.20954413 2.34120861 0.13166448
0.90196078 0.07843137 2.25998843 2.37020303 0.11021460
0.92156863 0.07843137 2.31034820 2.39883288 0.08848468
0.94117647 0.07843137 2.36052409 2.42706518 0.06654109
0.96078431 0.07843137 2.41042335 2.45486681 0.04444346
0.98039216 0.07843137 2.45995843 2.48220461 0.02224617
1.00000000 0.07843137 2.50904539 2.50904539 0.00000000
0.00000000 0.09803922 1.10300604 1.10300604 0.00000000
0.01960784 0.09803922 1.10433079 1.12484562 0.02051483
0.03921569 0.09803922 1.10607681 1.14710899 0.04103218
0.05882353 0.09803922 1.10824191 1.16979536 0.06155345
0.07843137 0.09803922 1.11082562 1.19290344 0.08207782
0.09803922 0.09803922 1.11383024 1.21643135 0.10260112
0.11764706 0.09803922 1.11726186 1.24037664 0.12311477
0.13725490 0.09803922 1.12113141 1.26473621 0.14360480
0.15686275 0.09803922 1.12545561 1.28950634 0.16405073
0.17647059 0.09803922 1.13025807 1.31468263 0.18442456
0.19607843 0.09803922 1.13557056 1.34026001 0.20468945
0.21568627 0.09803922 1.14143459 1.36623266 0.22479807
0.23529412 0.09803922 1.14790364 1.39259404 0.24469040
0.25490196 0.09803922 1.15504597 1.41933685 0.26429088
0.27450980 0.09803922 1.16294777 1.44645299 0.28350522
0.29411765 0.09803922 1.17171562 1.47393356 0.30221793
0.31372549 0.09803922 1.18147661 1.50176883 0.32029223
0.33333333 0.09803922 1.19237413 1.52994825 0.33757412
0.35294118 0.09803922 1.20455944 1.55846038 0.35390094
0.37254902 0.09803922 1.21818135 1.58729291 0.36911155
0.39215686 0.09803922 1.23337723 1.61643264 0.38305540
0.41176471 0.09803922 1.25026119 1.64586548 0.39560429
0.43137255 0.09803922 1.26889995 1.67557640 0.40667645
0.45098039 0.09803922 1.28928856 1.70554948 0.41626092
0.47058824 0.09803922 1.31137167 1.73576784 0.42439617
0.49019608 0.09803922 1.33511553 1.76621370 0.43109817
0.50980392 0.09803922 1.36055092 1.79686832 0.43631739
0.52941176 0.09803922 1.38777906 1.82771204 0.43993299
0.54901961 0.09803922 1.41696874 1.85872429 0.44175554
0.56862745 0.09803922 1.44834334 1.88988354 0.44154020
0.58823529 0.09803922 1.48212611 1.92116737 0.43904126
0.60784314 0.09803922 1.51845487 1.95255247 0.43409761
0.62745098 0.09803922 1.55735484 1.98401463 0.42665979
0.64705882 0.09803922 1.59876362 2.01552878 0.41676516
0.66666667 0.09803922 1.64255596 2.04706901 0.40451305
0.68627451 0.09803922 1.68855697 2.07860858 0.39005161
0.70588235 0.09803922 1.73655553 2.11011997 0.37356444
0.72549020 0.09803922 1.78632151 2.14157489 0.35525338
0.74509804 0.09803922 1.83762164 2.17294435 0.33532271
0.76470588 0.09803922 1.89022990 2.20419864 0.31396874
0.78431373 0.09803922 1.94393242 2.23530742 0.29137500
0.80392157 0.09803922 1.99852885 2.26623976 0.26771092
0.82352941 0.09803922 2.05383229 2.29696417 0.24313189
0.84313725 0.09803922 2.10966899 2.32744865 0.21777967
0.86274510 0.09803922 2.16587810 2.35766076 0.19178267
0.88235294 0.09803922 2.22231141 2.38756768 0.16525627
0.90196078 0.09803922 2.27883293 2.41713623 0.13830330
0.92156863 0.09803922 2.33531808 2.44633299 0.11101491
0.94117647 0.09803922 2.39165255 2.47512432 0.08347177
0.96078431 0.09803922 2.44773072 2.50347646 0.05574574
0.98039216 0.09803922 2.50345383 2.53135558 0.02790175
1.00000000 0.09803922 2.55872785 2.55872785 0.00000000
0.00000000 0.11764706 1.12484704 1.12484704 0.00000000
0.01960784 0.11764706 1.12250393 1.14711907 0.02461514
0.03921569 0.11764706 1.12058751 1.16982328 0.04923577
0.05882353 0.11764706 1.11909285 1.19295887 0.07386603
0.07843137 0.11764706 1.11801719 1.21652453 0.09850733
0.09803922 0.11764706 1.11736126 1.24051832 0.12315706
0.11764706 0.11764706 1.11713048 1.26493776 0.14780728
0.13725490 0.11764706 1.11733608 1.28977968 0.17244360
0.15686275 0.11764706 1.11799626 1.31504029 0.19704403
0.17647059 0.11764706 1.11913718 1.34071511 0.22157793
0.19607843 0.11764706 1.12079427 1.36679895 0.24600468
0.21568627 0.11764706 1.12301395 1.39328590 0.27027195
0.23529412 0.11764706 1.12585634 1.42016927 0.29431293
0.25490196 0.11764706 1.12939950 1.44744162 0.31804211
0.27450980 0.11764706 1.13374505 1.47509469 0.34134965
0.29411765 0.11764706 1.13902397 1.50311941 0.36409545
0.31372549 0.11764706 1.14539937 1.53150587 0.38610650
0.33333333 0.11764706 1.15306163 1.56024328 0.40718165
0.35294118 0.11764706 1.16221435 1.58931998 0.42710564
0.37254902 0.11764706 1.17305801 1.61872343 0.44566542
0.39215686 0.11764706 1.18578327 1.64844017 0.46265690
0.41176471 0.11764706 1.20056582 1.67845582 0.47788999
0.43137255 0.11764706 1.21751690 1.70875506 0.49123816
0.45098039 0.11764706 1.23659392 1.73932164 0.50272772
0.47058824 0.11764706 1.25762463 1.77013837 0.51251374
0.49019608 0.11764706 1.28049937 1.80118709 0.52068773
0.50980392 0.11764706 1.30524189 1.83244872 0.52720683
0.52941176 0.11764706 1.33198436 1.86390319 0.53191883
0.54901961 0.11764706 1.36096639 1.89552952 0.53456313
0.56862745 0.11764706 1.39255448 1.92730576 0.53475128
0.58823529 0.11764706 1.42715306 1.95920906 0.53205600
0.60784314 0.11764706 1.46498316 1.99121563 0.52623247
0.62745098 0.11764706 1.50605282 2.02330078 0.51724796
0.64705882 0.11764706 1.55025461 2.05543895 0.50518435
0.66666667 0.11764706 1.59741613 2.08760372 0.49018759
0.68627451 0.11764706 1.64730401 2.11976781 0.47246381
0.70588235 0.11764706 1.69963682 2.15190317 0.45226635
0.72549020 0.11764706 1.75411303 2.18398095 0.42986791
0.74509804 0.11764706 1.81043637 2.21597156 0.40553519
0.76470588 0.11764706 1.86832897 2.24784472 0.37951575
0.78431373 0.11764706 1.92753442 2.27956950 0.35203509
0.80392157 0.11764706 1.98781612 2.31111435 0.32329823
0.82352941 0.11764706 2.04895514 2.34244714 0.29349200
0.84313725 0.11764706 2.11074891 2.37353525 0.26278634
0.86274510 0.11764706 2.17301083 2.40434561 0.23133478
0.88235294 0.11764706 2.23557008 2.43484471 0.19927463
0.90196078 0.11764706 2.29827132 2.46499876 0.16672744
0.92156863 0.11764706 2.36097376 2.49477366 0.13379990
0.94117647 0.11764706 2.42354971 2.52413510 0.10058538
0.96078431 0.11764706 2.48588264 2.55304865 0.06716601
0.98039216 0.11764706 2.54786470 2.58147981 0.03361512
1.00000000 0.11764706 2.60939409 2.60939409 0.00000000
0.00000000 0.13725490 1.14712051 1.14712051 0.00000000
0.01960784 0.13725490 1.14112364 1.16983357 0.02870993
0.03921569 0.13725490 1.13555765 1.19298735 0.05742969
0.05882353 0.13725490 1.13041353 1.21658106 0.08616752
0.07843137 0.13725490 1.12568495 1.24061334 0.11492840
0.09803922 0.13725490 1.12136978 1.26508225 0.14371247
0.11764706 0.13725490 1.11747157 1.28998522 0.17251365
0.13725490 0.13725490 1.11400081 1.31531904 0.20131823
0.15686275 0.13725490 1.11097602 1.34107985 0.23010383
0.17647059 0.13725490 1.10842466 1.36726306 0.25883840
0.19607843 0.13725490 1.10638406 1.39386340 0.28747935
0.21568627 0.13725490 1.10490275 1.42087482 0.31597207
0.23529412 0.13725490 1.10404332 1.44829052 0.34424720
0.25490196 0.13725490 1.10388794 1.47610290 0.37221496
0.27450980 0.13725490 1.10454780 1.50430354 0.39975575
0.29411765 0.13725490 1.10617554 1.53288319 0.42670765
0.31372549 0.13725490 1.10897513 1.56183174 0.45285661
0.33333333 0.13725490 1.11319789 1.59113818 0.47794029
0.35294118 0.13725490 1.11911617 1.62079065 0.50167447
0.37254902 0.13725490 1.12698878 1.65077632 0.52378754
0.39215686 0.13725490 1.13706476 1.68108149 0.54401673
0.41176471 0.13725490 1.14963093 1.71169149 0.56206056
0.43137255 0.13725490 1.16493227 1.74259070 0.57765842
0.45098039 0.13725490 1.18286454 1.77376254 0.59089800
0.47058824 0.13725490 1.20294620 1.80518948 0.60224328
0.49019608 0.13725490 1.22492090 1.83685301 0.61193211
0.50980392 0.13725490 1.24883036 1.86873366 0.61990330
0.52941176 0.13725490 1.27483864 1.90081097 0.62597233
0.54901961 0.13725490 1.30323674 1.93306354 0.62982680
0.56862745 0.13725490 1.33462326 1.96546900 0.63084574
0.58823529 0.13725490 1.36980507 1.99800402 0.62819895
0.60784314 0.13725490 1.40911611 2.03064436 0.62152825
0.62745098 0.13725490 1.45244967 2.06336485 0.61091518
0.64705882 0.13725490 1.49960276 2.09613940 0.59653663
0.66666667 0.13725490 1.55035194 2.12894107 0.57858913
0.68627451 0.13725490 1.60439243 2.16174206 0.55734963
0.70588235 0.13725490 1.66134451 2.19451374 0.53316922
0.72549020 0.13725490 1.72080999 2.22722669 0.50641670
0.74509804 0.13725490 1.78241641 2.25985076 0.47743435
0.76470588 0.13725490 1.84583109 2.29235506 0.44652397
0.78431373 0.13725490 1.91075669 2.32470803 0.41395135
0.80392157 0.13725490 1.97692261 2.35687751 0.37995490
0.82352941 0.13725490 2.04407919 2.38883073 0.34475154
0.84313725 0.13725490 2.11199552 2.42053443 0.30853891
0.86274510 0.13725490 2.18045940 2.45195487 0.27149547
0.88235294 0.13725490 2.24927786 2.48305790 0.23378004
0.90196078 0.13725490 2.31827710 2.51380904 0.19553194
0.92156863 0.13725490 2.38730164 2.54417352 0.15687188
0.94117647 0.13725490 2.45621248 2.57411635 0.11790388
0.96078431 0.13725490 2.52488459 2.60360243 0.07871785
0.98039216 0.13725490 2.59320383 2.63259657 0.03939274
1.00000000 0.13725490 2.66106358 2.66106358 0.00000000
0.00000000 0.15686275 1.16983504 1.16983504 0.00000000
0.01960784 0.15686275 1.16020299 1.19299784 0.03279485
0.03921569 0.15686275 1.15100457 1.21661010 0.06560552
0.05882353 0.15686275 1.14222505 1.24067099 0.09844595
0.07843137 0.15686275 1.13385293 1.26517915 0.13132621
0.09803922 0.15686275 1.12588182 1.29013257 0.16425075
0.11764706 0.15686275 1.11831208 1.31552865 0.19721658
0.13725490 0.15686275 1.11115230 1.34136412 0.23021182
0.15686275 0.15686275 1.10442042 1.36763503 0.26321460
0.17647059 0.15686275 1.09814425 1.39433670 0.29619246
0.19607843 0.15686275 1.09236158 1.42146376 0.32910218
0.21568627 0.15686275 1.08712030 1.44901005 0.36188975
0.23529412 0.15686275 1.08247983 1.47696861 0.39448879
0.25490196 0.15686275 1.07851699 1.50533172 0.42681473
0.27450980 0.15686275 1.07534009 1.53409077 0.45875068
0.29411765 0.15686275 1.07311358 1.56323633 0.49012275
0.31372549 0.15686275 1.07208616 1.59275810 0.52067194
0.33333333 0.15686275 1.07259648 1.62264485 0.55004837
0.35294118 0.15686275 1.07502010 1.65288447 0.57786437
0.37254902 0.15686275 1.07967043 1.68346391 0.60379348
0.39215686 0.15686275 1.08680730 1.71436916 0.62756186
0.41176471 0.15686275 1.09690823 1.74558527 0.64867705
0.43137255 0.15686275 1.11065941 1.77709633 0.66643692
0.45098039 0.15686275 1.12792291 1.80888541 0.68096250
0.47058824 0.15686275 1.14730543 1.84093465 0.69362922
0.49019608 0.15686275 1.16833107 1.87322516 0.70489409
0.50980392 0.15686275 1.19123521 1.90573709 0.71450187
0.52941176 0.15686275 1.21620923 1.93844957 0.72224034
0.54901961 0.15686275 1.24341484 1.97134079 0.72792595
0.56862745 0.15686275 1.27378204 2.00438792 0.73060588
0.58823529 0.15686275 1.30920142 2.03756718 0.72836576
0.60784314 0.15686275 1.35008747 2.07085384 0.72076637
0.62745098 0.15686275 1.39587442 2.10422223 0.70834782
0.64705882 0.15686275 1.44618793 2.13764577 0.69145784
0.66666667 0.15686275 1.50081433 2.17109695 0.67028262
0.68627451 0.15686275 1.55937113 2.20454744 0.64517632
0.70588235 0.15686275 1.62132388 2.23796805 0.61664417
0.72549020 0.15686275 1.68613348 2.27132877 0.58519529
0.74509804 0.15686275 1.75333731 2.30459883 0.55126152
0.76470588 0.15686275 1.82255236 2.33774676 0.51519440
0.78431373 0.15686275 1.89344896 2.37074037 0.47729141
0.80392157 0.15686275 1.96572838 2.40354684 0.43781846
0.82352941 0.15686275 2.03911244 2.43613278 0.39702034
0.84313725 0.15686275 2.11334195 2.46846425 0.35512230
0.86274510 0.15686275 2.18817872 2.50050686 0.31232814
0.88235294 0.15686275 2.26340763 2.53222577 0.26881815
0.90196078 0.15686275 2.33883742 2.56358582 0.22474841
0.92156863 0.15686275 2.41429975 2.59455156 0.18025181
0.94117647 0.15686275 2.48964688 2.62508731 0.13544042
